"","Date","Price","Open","High","Low","Vol.","Return"
"26",2016-06-26,69.52," 66.75"," 70.00"," 65.57","230.66K",3.04
"27",2016-07-03,69.76," 69.24"," 69.81"," 68.14","208.68K",0.35
"28",2016-07-10,71.25," 70.27"," 71.70"," 70.19","41.01K",2.14
"29",2016-07-17,71.63," 71.21"," 71.76"," 70.93","84.51K",0.53
"30",2016-07-24,72.21," 71.62"," 72.26"," 70.96","81.23K",0.81
"31",2016-07-31,72.09," 72.06"," 72.25"," 71.10","97.48K",-0.17
"32",2016-08-07,72.93," 72.39"," 73.06"," 72.05","168.80K",1.17
"33",2016-08-14,72.93," 73.21"," 73.26"," 72.46","90.32K",0
"34",2016-08-21,72.36," 72.61"," 73.40"," 72.03","78.45K",-0.78
"35",2016-08-28,73.07," 72.43"," 73.19"," 72.11","42.00K",0.98
"36",2016-09-04,71.6," 73.17"," 74.60"," 71.57","667.97K",-2.01
"37",2016-09-11,71.3," 71.70"," 72.62"," 70.83","882.16K",-0.42
"38",2016-09-18,72.48," 71.76"," 73.24"," 71.20","229.89K",1.65
"39",2016-09-25,72.66," 71.94"," 72.73"," 71.80","63.31K",0.25
"40",2016-10-02,71.99," 72.36"," 72.65"," 71.71","85.38K",-0.92
"41",2016-10-09,71.13," 72.33"," 72.55"," 70.47","76.75K",-1.19
"42",2016-10-16,71.65," 71.17"," 71.89"," 70.95","181.43K",0.73
"43",2016-10-23,71.33," 71.91"," 71.94"," 71.08","200.42K",-0.45
"44",2016-10-30,69.75," 71.34"," 71.37"," 69.67","124.70K",-2.22
"45",2016-11-06,71.43," 70.89"," 72.00"," 70.66","235.18K",2.41
"46",2016-11-13,71.54," 71.31"," 71.88"," 71.07","90.90K",0.15
"47",2016-11-20,72.32," 71.95"," 72.69"," 71.73","58.71K",1.09
"48",2016-11-27,72.2," 72.34"," 72.58"," 71.93","155.03K",-0.17
"49",2016-12-04,74.2," 72.54"," 74.28"," 72.40","182.92K",2.77
"50",2016-12-11,73.93," 74.32"," 75.42"," 73.87","206.50K",-0.36
"51",2016-12-18,73.59," 74.32"," 74.45"," 73.25","94.40K",-0.46
"52",2016-12-25,73.08," 73.58"," 73.71"," 72.92","968.93K",-0.69
"53",2017-01-01,74.79," 73.77"," 74.86"," 73.38","224.50K",2.34
"54",2017-01-08,74.94," 74.41"," 74.97"," 74.24","131.95K",0.2
"55",2017-01-15,74.64," 75.00"," 75.00"," 74.15","82.59K",-0.4
"56",2017-01-22,75.56," 74.59"," 75.82"," 74.35","136.65K",1.23
"57",2017-01-29,75.59," 75.26"," 75.76"," 74.67","75.29K",0.04
"58",2017-02-05,75.99," 75.51"," 76.12"," 75.21","91.71K",0.53
"59",2017-02-12,76.89," 76.20"," 76.99"," 76.06","195.05K",1.18
"60",2017-02-19,77.2," 76.92"," 77.52"," 76.84","57.82K",0.4
"61",2017-02-26,77.66," 77.00"," 78.08"," 76.88","160.00K",0.6
"62",2017-03-05,77.45," 77.43"," 77.58"," 76.82","39.10K",-0.27
"63",2017-03-12,78.12," 77.60"," 78.43"," 77.10","395.33K",0.87
"64",2017-03-19,77.5," 78.09"," 78.47"," 77.15","341.56K",-0.79
"65",2017-03-26,77.87," 76.97"," 79.43"," 76.95","103.54K",0.48
"66",2017-04-02,77.66," 77.95"," 78.23"," 77.39","293.24K",-0.27
"67",2017-04-09,76.98," 77.69"," 77.90"," 76.95","79.49K",-0.88
"68",2017-04-16,77.58," 77.15"," 77.86"," 77.08","141.88K",0.78
"69",2017-04-23,79.18," 78.67"," 79.55"," 78.67","172.33K",2.06
"70",2017-04-30,80.08," 79.42"," 80.11"," 79.14","100.09K",1.14
"71",2017-05-07,79.83," 80.02"," 80.03"," 79.40","329.39K",-0.31
"72",2017-05-14,80.09," 80.28"," 80.80"," 79.02","168.68K",0.33
"73",2017-05-21,80.88," 80.29"," 81.02"," 80.29","277.77K",0.99
"74",2017-05-28,81.86," 80.78"," 81.89"," 80.66","131.91K",1.21
"75",2017-06-04,81.37," 81.75"," 81.75"," 81.00","103.01K",-0.6
"76",2017-06-11,81.48," 81.23"," 81.93"," 80.72","144.89K",0.14
"77",2017-06-18,80.57," 81.63"," 82.00"," 80.26","900.60K",-1.12
"78",2017-06-25,80.33," 80.84"," 81.20"," 79.87","119.12K",-0.3
"79",2017-07-02,80.26," 80.44"," 80.68"," 79.81","34.97K",-0.09
"80",2017-07-09,81.67," 80.23"," 81.67"," 80.10","42.88K",1.76
"81",2017-07-16,81.93," 81.63"," 82.27"," 81.44","40.61K",0.32
"82",2017-07-23,82.23," 81.80"," 82.53"," 81.75","80.50K",0.37
"83",2017-07-30,82.62," 82.36"," 82.76"," 82.10","157.23K",0.47
"84",2017-08-06,81.07," 82.54"," 82.84"," 81.04","123.95K",-1.88
"85",2017-08-13,80.98," 81.84"," 82.13"," 80.90","45.92K",-0.11
"86",2017-08-20,81.59," 80.97"," 81.93"," 80.75","47.62K",0.75
"87",2017-08-27,82.42," 81.89"," 82.61"," 81.09","62.21K",1.02
"88",2017-09-03,82.48," 82.31"," 82.65"," 81.63","27.60K",0.07
"89",2017-09-10,83.54," 82.97"," 83.57"," 82.97","98.60K",1.29
"90",2017-09-17,83.84," 83.61"," 83.99"," 83.50","161.51K",0.36
"91",2017-09-24,84.09," 83.62"," 84.20"," 83.24","62.35K",0.3
"92",2017-10-01,84.73," 84.13"," 84.94"," 84.13","129.32K",0.76
"93",2017-10-08,85.46," 84.84"," 85.53"," 84.53","132.43K",0.86
"94",2017-10-15,85.76," 85.55"," 85.79"," 85.16","250.83K",0.35
"95",2017-10-22,85.67," 85.92"," 85.92"," 84.90","192.10K",-0.1
"96",2017-10-29,86.05," 85.69"," 86.25"," 85.55","67.39K",0.44
"97",2017-11-05,85.96," 86.18"," 86.48"," 85.50","53.89K",-0.1
"98",2017-11-12,85.78," 85.50"," 86.04"," 85.00","65.89K",-0.21
"99",2017-11-19,86.88," 85.86"," 86.89"," 85.53","145.25K",1.28
"100",2017-11-26,87.41," 86.73"," 87.76"," 86.58","117.06K",0.61
"101",2017-12-03,87.58," 87.82"," 87.97"," 86.79","159.42K",0.19
"102",2017-12-10,87.95," 87.72"," 88.31"," 87.54","177.07K",0.42
"103",2017-12-17,88.1," 88.65"," 88.86"," 87.56","472.53K",0.17
"104",2017-12-24,88.11," 87.95"," 88.53"," 87.82","105.37K",0.01
"105",2017-12-31,90.42," 88.42"," 90.42"," 88.21","251.95K",2.62
"106",2018-01-07,91.65," 90.29"," 91.68"," 90.13","227.41K",1.36
"107",2018-01-14,92.29," 92.07"," 92.36"," 91.35","122.02K",0.7
"108",2018-01-21,94.07," 92.44"," 94.23"," 92.30","117.83K",1.93
"109",2018-01-28,90.72," 93.77"," 93.91"," 90.72","249.46K",-3.56
"110",2018-02-04,86.15," 89.78"," 90.34"," 83.57","397.66K",-5.04
"111",2018-02-11,89.69," 86.59"," 89.90"," 86.41","465.52K",4.11
"112",2018-02-18,89.94," 89.19"," 89.94"," 88.45","201.66K",0.28
"113",2018-02-25,87.75," 90.23"," 90.79"," 86.65","159.39K",-2.43
"114",2018-03-04,90.28," 87.33"," 90.36"," 87.30","85.58K",2.88
"115",2018-03-11,89.52," 90.54"," 90.80"," 89.35","125.69K",-0.84
"116",2018-03-18,85.24," 89.24"," 89.33"," 85.16","123.79K",-4.78
"117",2018-03-25,87.13," 86.46"," 87.60"," 85.61","263.73K",2.22
"118",2018-04-01,86.16," 86.86"," 87.76"," 84.75","264.95K",-1.11
"119",2018-04-08,87.8," 86.72"," 88.48"," 86.56","105.78K",1.9
"120",2018-04-15,88.27," 88.38"," 89.46"," 88.09","132.19K",0.54
"121",2018-04-22,88.2," 88.44"," 88.77"," 86.74","46.22K",-0.08
"122",2018-04-29,88.08," 88.36"," 88.47"," 86.54","95.00K",-0.14
"123",2018-05-06,89.86," 88.40"," 90.05"," 87.95","60.27K",2.02
"124",2018-05-13,89.47," 90.32"," 90.38"," 89.17","236.30K",-0.43
"125",2018-05-20,89.13," 90.04"," 90.31"," 88.88","254.44K",-0.38
"126",2018-05-27,89.32," 88.19"," 89.38"," 87.48","172.12K",0.21
"127",2018-06-03,90.49," 89.72"," 90.60"," 89.49","270.29K",1.31
"128",2018-06-10,90.37," 90.63"," 90.94"," 89.87","175.85K",-0.13
"129",2018-06-17,88.5," 89.64"," 90.01"," 87.75","122.05K",-2.07
"130",2018-06-24,87.46," 88.04"," 88.04"," 86.45","136.02K",-1.18
"131",2018-07-01,88.55," 86.60"," 88.57"," 86.60","118.60K",1.25
"132",2018-07-08,89.39," 89.02"," 89.56"," 88.39","210.07K",0.95
"133",2018-07-15,89.56," 89.23"," 89.77"," 88.92","112.74K",0.19
"134",2018-07-22,90.07," 89.44"," 90.75"," 89.44","73.36K",0.57
"135",2018-07-29,90.28," 90.26"," 90.48"," 89.26","93.11K",0.23
"136",2018-08-05,89.44," 90.12"," 91.00"," 89.30","71.42K",-0.93
"137",2018-08-12,89.6," 89.23"," 89.86"," 88.25","57.07K",0.18
"138",2018-08-19,90.71," 90.00"," 90.75"," 89.86","81.20K",1.24
"139",2018-08-26,91.12," 91.24"," 92.14"," 90.94","94.03K",0.45
"140",2018-09-02,89.68," 90.87"," 90.93"," 89.50","95.41K",-1.58
"141",2018-09-09,91.11," 90.19"," 91.19"," 89.78","407.83K",1.59
"142",2018-09-16,92.5," 91.25"," 92.67"," 90.78","98.93K",1.53
"143",2018-09-23,91.8," 92.21"," 92.84"," 91.61","252.92K",-0.76
"144",2018-09-30,90.51," 92.29"," 92.44"," 89.99","211.76K",-1.41
"145",2018-10-07,86.84," 89.83"," 90.39"," 85.49","272.81K",-4.05
"146",2018-10-14,86.72," 86.71"," 88.21"," 86.30","237.85K",-0.14
"147",2018-10-21,83.45," 86.81"," 86.91"," 82.62","901.25K",-3.77
"148",2018-10-28,85.78," 84.85"," 86.82"," 82.90","324.24K",2.79
"149",2018-11-04,87.08," 86.09"," 88.14"," 85.77","343.58K",1.52
"150",2018-11-11,85.86," 86.68"," 86.68"," 84.22","227.11K",-1.4
"151",2018-11-18,83.28," 85.83"," 85.83"," 82.99","528.42K",-3
"152",2018-11-25,86.21," 84.28"," 86.39"," 83.96","1.45M",3.52
"153",2018-12-02,82.91," 87.56"," 87.65"," 82.45","1.49M",-3.83
"154",2018-12-09,81.94," 82.67"," 84.37"," 81.34","1.06M",-1.17
"155",2018-12-16,76.52," 81.86"," 82.04"," 76.40","1.27M",-6.61
"156",2018-12-23,78.33," 76.25"," 79.34"," 74.72","2.15M",2.37
"157",2018-12-30,79.92," 79.10"," 80.06"," 77.41","747.52K",2.03
"158",2019-01-06,81.77," 80.10"," 82.02"," 79.81","556.09K",2.31
"159",2019-01-13,83.79," 81.16"," 83.94"," 81.16","1.45M",2.47
"160",2019-01-20,83.84," 83.26"," 84.86"," 82.25","492.92K",0.06
"161",2019-01-27,84.93," 83.15"," 85.19"," 82.78","1.70M",1.3
"162",2019-02-03,84.72," 84.97"," 85.98"," 84.03","467.91K",-0.25
"163",2019-02-10,86.94," 84.78"," 86.94"," 84.59","204.89K",2.62
"164",2019-02-17,87.63," 86.70"," 87.70"," 86.70","251.10K",0.79
"165",2019-02-24,88.07," 88.20"," 88.26"," 87.49","183.29K",0.5
"166",2019-03-03,86.24," 88.34"," 88.39"," 85.63","285.85K",-2.08
"167",2019-03-10,88.75," 86.52"," 88.89"," 86.52","256.55K",2.91
"168",2019-03-17,87.83," 88.85"," 89.62"," 87.82","338.16K",-1.04
"169",2019-03-24,88.79," 87.83"," 88.99"," 87.43","192.97K",1.09
"170",2019-03-31,90.62," 89.65"," 90.64"," 89.44","483.92K",2.06
"171",2019-04-07,91.07," 90.62"," 91.14"," 90.12","225.73K",0.5
"172",2019-04-14,91.21," 91.08"," 91.59"," 90.86","113.38K",0.15
"173",2019-04-21,91.73," 90.94"," 91.82"," 90.94","177.72K",0.57
"174",2019-04-28,92.13," 91.76"," 92.25"," 90.79","382.69K",0.44
"175",2019-05-05,89.95," 90.36"," 91.56"," 88.59","402.07K",-2.37
"176",2019-05-12,89.5," 88.38"," 90.38"," 87.79","152.06K",-0.5
"177",2019-05-19,88.77," 88.85"," 89.66"," 87.97","121.78K",-0.82
"178",2019-05-26,86.76," 88.95"," 89.07"," 86.40","198.34K",-2.26
"179",2019-06-02,90.22," 86.75"," 90.54"," 86.31","290.97K",3.99
"180",2019-06-09,90.25," 90.64"," 91.29"," 90.12","283.79K",0.03
"181",2019-06-16,91," 89.18"," 91.48"," 88.98","158.51K",0.83
"182",2019-06-23,91.02," 91.14"," 91.28"," 90.20","149.31K",0.02
"183",2019-06-30,92.35," 92.10"," 92.64"," 91.40","189.20K",1.46
"184",2019-07-07,92.73," 91.99"," 92.77"," 91.29","356.40K",0.41
"185",2019-07-14,91.87," 92.82"," 92.82"," 91.69","156.92K",-0.93
"186",2019-07-21,93.05," 92.09"," 93.15"," 91.93","99.20K",1.28
"187",2019-07-28,90.12," 93.05"," 93.13"," 89.81","197.37K",-3.15
"188",2019-08-04,89.83," 89.01"," 90.37"," 87.19","273.68K",-0.32
"189",2019-08-11,88.5," 89.25"," 90.37"," 86.99","217.42K",-1.48
"190",2019-08-18,87.52," 89.46"," 89.92"," 87.29","131.84K",-1.11
"191",2019-08-25,89.84," 88.29"," 90.06"," 87.89","252.54K",2.65
"192",2019-09-01,91.52," 89.20"," 91.79"," 88.96","80.38K",1.87
"193",2019-09-08,92.55," 91.85"," 92.89"," 91.10","340.79K",1.13
"194",2019-09-15,92.38," 92.20"," 93.15"," 91.89","303.29K",-0.18
"195",2019-09-22,91.58," 92.12"," 92.76"," 91.08","244.52K",-0.87
"196",2019-09-29,90.79," 91.66"," 92.10"," 88.57","257.21K",-0.86
"197",2019-10-06,91.95," 90.70"," 92.49"," 89.42","556.61K",1.28
"198",2019-10-13,92.65," 91.58"," 93.18"," 91.58","553.16K",0.76
"199",2019-10-20,93.72," 93.20"," 93.79"," 92.71","123.26K",1.15
"200",2019-10-27,95.11," 94.11"," 95.11"," 93.74","223.69K",1.49
"201",2019-11-03,95.76," 95.77"," 96.06"," 95.19","588.27K",0.68
"202",2019-11-10,96.48," 95.60"," 96.48"," 95.18","198.93K",0.75
"203",2019-11-17,95.97," 96.36"," 96.75"," 95.58","241.29K",-0.53
"204",2019-11-24,96.76," 96.28"," 97.35"," 96.28","360.17K",0.82
